# Tau0 Delta logL logPrior
9.416973876649802122e+00 1.286391389463243051e+00 1.085520372461058827e+02 -2.708050201102210508e+00
9.112107789314567441e+00 1.191094925833820373e+00 1.085521902163613674e+02 -2.708050201102210508e+00
9.625351477948344225e+00 1.173117450907466219e+00 1.085527105797663836e+02 -2.708050201102210508e+00
9.349832957227475205e+00 8.266951433968788843e-01 1.085528896531014595e+02 -2.708050201102210508e+00
9.225050216646700108e+00 1.269781655504401918e+00 1.085528948841424040e+02 -2.708050201102210508e+00
9.449002326227226689e+00 1.279404438129092103e+00 1.085529767217832955e+02 -2.708050201102210508e+00
9.591952372378759861e+00 1.207528593348653034e+00 1.085535713049562077e+02 -2.708050201102210508e+00
9.224349476435344641e+00 1.268904052385891434e+00 1.085540447185803856e+02 -2.708050201102210508e+00
9.464984407120088150e+00 1.274556627544365606e+00 1.085540894899097850e+02 -2.708050201102210508e+00
9.124865816972841159e+00 1.204491563668080412e+00 1.085543086665787911e+02 -2.708050201102210508e+00
9.330897419643923385e+00 1.289917521867862238e+00 1.085546499394001785e+02 -2.708050201102210508e+00
9.093025096797394013e+00 1.156731304950284311e+00 1.085553313525974204e+02 -2.708050201102210508e+00
9.656182787722222827e+00 9.925383288867876130e-01 1.085561949415925511e+02 -2.708050201102210508e+00
9.380758417194627441e+00 8.258305016376716878e-01 1.085564031410745116e+02 -2.708050201102210508e+00
9.126730342951216102e+00 9.472808905860301554e-01 1.085566234065629061e+02 -2.708050201102210508e+00
9.191138126968718680e+00 1.252652039615817614e+00 1.085568207241714589e+02 -2.708050201102210508e+00
9.637548298883171327e+00 9.544990113684000965e-01 1.085568969985258292e+02 -2.708050201102210508e+00
9.196301038010096462e+00 1.254949798099661118e+00 1.085573908249281772e+02 -2.708050201102210508e+00
9.229649937799161208e+00 8.638091372376919264e-01 1.085583607390559990e+02 -2.708050201102210508e+00
9.092418542966358430e+00 1.151328876545839375e+00 1.085585334190746636e+02 -2.708050201102210508e+00
9.105167554483934111e+00 1.174889086035234342e+00 1.085588830981465094e+02 -2.708050201102210508e+00
9.197457913396345219e+00 8.832579059775156338e-01 1.085596870691286284e+02 -2.708050201102210508e+00
9.080414754116423737e+00 1.055359876565132859e+00 1.085602693426912708e+02 -2.708050201102210508e+00
9.293751472286185589e+00 8.393066818997969580e-01 1.085605706012828904e+02 -2.708050201102210508e+00
9.209440713724372785e+00 8.759598205404597326e-01 1.085607983301232480e+02 -2.708050201102210508e+00
9.358733762914482668e+00 1.286870713388178711e+00 1.085619315159404152e+02 -2.708050201102210508e+00
9.590343957473397296e+00 1.203399107439960147e+00 1.085621048515578906e+02 -2.708050201102210508e+00
9.097273524200428341e+00 1.000179311209134392e+00 1.085623509683575776e+02 -2.708050201102210508e+00
9.200363587072297733e+00 1.252302214489914522e+00 1.085654479486778854e+02 -2.708050201102210508e+00
9.281025707983399542e+00 8.445227775934649461e-01 1.085655530478026236e+02 -2.708050201102210508e+00
9.500143179323584874e+00 1.256409956265506445e+00 1.085657014407091907e+02 -2.708050201102210508e+00
9.653545345695555113e+00 1.107707061683452121e+00 1.085658815121315541e+02 -2.708050201102210508e+00
9.165141625305448514e+00 1.230684706714678667e+00 1.085669037392677012e+02 -2.708050201102210508e+00
9.164091340253346374e+00 1.229832565683856016e+00 1.085670692704525351e+02 -2.708050201102210508e+00
9.099453086991395878e+00 1.155533910614746640e+00 1.085672050802734674e+02 -2.708050201102210508e+00
9.656269818613640865e+00 1.095850569558864063e+00 1.085673469091766350e+02 -2.708050201102210508e+00
9.629871958900958262e+00 1.153174037200833002e+00 1.085688244021141173e+02 -2.708050201102210508e+00
9.659412335740528377e+00 1.074607578603936631e+00 1.085693217317022459e+02 -2.708050201102210508e+00
9.114283985007164191e+00 1.175693197080627028e+00 1.085722091294571499e+02 -2.708050201102210508e+00
9.396764688234823026e+00 8.302482710604331961e-01 1.085726848265322815e+02 -2.708050201102210508e+00
9.252224591331344783e+00 1.268049333761848807e+00 1.085727724136496022e+02 -2.708050201102210508e+00
9.331737411623748812e+00 1.280872435323658021e+00 1.085732620476930066e+02 -2.708050201102210508e+00
9.512232593206690012e+00 1.246585881526957262e+00 1.085743342880646338e+02 -2.708050201102210508e+00
9.086924200585148270e+00 1.061369168714754396e+00 1.085757667060788094e+02 -2.708050201102210508e+00
9.139678944239152614e+00 9.420737531903071726e-01 1.085763735422831502e+02 -2.708050201102210508e+00
9.477655574094001167e+00 8.446481027879999548e-01 1.085764623806504261e+02 -2.708050201102210508e+00
9.438442512134971096e+00 1.270301315100553108e+00 1.085764978604864552e+02 -2.708050201102210508e+00
9.609825400212580249e+00 1.173322838467252716e+00 1.085767178636476586e+02 -2.708050201102210508e+00
9.142451862157393805e+00 1.205181361547460694e+00 1.085767230481834247e+02 -2.708050201102210508e+00
9.129184772443172946e+00 9.561126300542103218e-01 1.085772534279937673e+02 -2.708050201102210508e+00
9.390645121151797170e+00 1.277570963761955669e+00 1.085772998221474950e+02 -2.708050201102210508e+00
9.576079568283281773e+00 1.205298728026806820e+00 1.085778022638089766e+02 -2.708050201102210508e+00
9.587112985376036178e+00 9.061233911943646913e-01 1.085788356911141648e+02 -2.708050201102210508e+00
9.432283499159925810e+00 1.270320303513689408e+00 1.085791384747390396e+02 -2.708050201102210508e+00
9.340413113088844810e+00 8.348721250206936340e-01 1.085798149419425442e+02 -2.708050201102210508e+00
9.650147851944069544e+00 1.008253513959907366e+00 1.085807958638857258e+02 -2.708050201102210508e+00
9.535372930759455912e+00 8.703449910614871055e-01 1.085813591940228093e+02 -2.708050201102210508e+00
9.160181734968192657e+00 9.223097614091894103e-01 1.085814632110484865e+02 -2.708050201102210508e+00
9.149698782254169771e+00 1.208339749866981672e+00 1.085815284640177794e+02 -2.708050201102210508e+00
9.117622378836189867e+00 1.170242136862023719e+00 1.085828144285728314e+02 -2.708050201102210508e+00
9.645529072787292435e+00 9.958124989352237222e-01 1.085829520304709774e+02 -2.708050201102210508e+00
9.099161173444283435e+00 1.132854146177668664e+00 1.085830587645014305e+02 -2.708050201102210508e+00
9.417916157118924048e+00 8.345352576873529271e-01 1.085831508897512379e+02 -2.708050201102210508e+00
9.495119952863117163e+00 8.524988118282798011e-01 1.085831522642283318e+02 -2.708050201102210508e+00
9.182151771858375611e+00 1.230904523944578610e+00 1.085841634164191447e+02 -2.708050201102210508e+00
9.582086402087849564e+00 1.194974548871639453e+00 1.085858000461780080e+02 -2.708050201102210508e+00
9.545805666573958348e+00 1.221454733265015857e+00 1.085867601870518229e+02 -2.708050201102210508e+00
9.494877625576236824e+00 1.247423388428364310e+00 1.085868503409236894e+02 -2.708050201102210508e+00
9.359403599922446304e+00 1.274343678814896519e+00 1.085874917472344805e+02 -2.708050201102210508e+00
9.227662416575611815e+00 1.251116115340895840e+00 1.085885788551600228e+02 -2.708050201102210508e+00
9.123500829739038309e+00 9.722964311843376173e-01 1.085886299362526159e+02 -2.708050201102210508e+00
9.204251219860058342e+00 8.891614005061132531e-01 1.085886482404874442e+02 -2.708050201102210508e+00
9.460677060204499611e+00 1.257818401638890027e+00 1.085898080056648354e+02 -2.708050201102210508e+00
9.470074228836359964e+00 1.254779157236719067e+00 1.085900649623859380e+02 -2.708050201102210508e+00
9.345718592889689091e+00 1.272989519492120580e+00 1.085901743983636152e+02 -2.708050201102210508e+00
9.196128248074657563e+00 8.955455520178892126e-01 1.085903830801897243e+02 -2.708050201102210508e+00
9.093594145201938872e+00 1.071185950036149581e+00 1.085907914952206852e+02 -2.708050201102210508e+00
9.412277620428367797e+00 1.268002045528567434e+00 1.085910997057998060e+02 -2.708050201102210508e+00
9.568172326723768606e+00 8.955844177637313219e-01 1.085912350492652649e+02 -2.708050201102210508e+00
9.612132583031096189e+00 9.402234526348934862e-01 1.085917678465846592e+02 -2.708050201102210508e+00
9.366327831252808878e+00 8.357190153896451035e-01 1.085920576983555748e+02 -2.708050201102210508e+00
9.175189330110043784e+00 1.221067653119201291e+00 1.085922126695180054e+02 -2.708050201102210508e+00
9.108959510923217096e+00 1.142722251457958471e+00 1.085930602760702328e+02 -2.708050201102210508e+00
9.594871189973183334e+00 1.176078816784084324e+00 1.085950388438507446e+02 -2.708050201102210508e+00
9.482817969872272101e+00 1.247486193608251082e+00 1.085955430284482048e+02 -2.708050201102210508e+00
9.284217125479436561e+00 1.263266623241611653e+00 1.085965029515770368e+02 -2.708050201102210508e+00
9.491544649479044082e+00 1.243474378424219262e+00 1.085967498143310479e+02 -2.708050201102210508e+00
9.368027450178789906e+00 1.269368727987532086e+00 1.085969876136344396e+02 -2.708050201102210508e+00
9.604842992330851814e+00 9.347825714983379886e-01 1.085982081173718683e+02 -2.708050201102210508e+00
9.635324452050502586e+00 1.108745559582558160e+00 1.085994169436787757e+02 -2.708050201102210508e+00
9.280499623848267987e+00 1.260807226923033486e+00 1.085997314693855458e+02 -2.708050201102210508e+00
9.426883369104102073e+00 1.260935191699160907e+00 1.085999840233103271e+02 -2.708050201102210508e+00
9.503987795662222737e+00 1.235838995204403545e+00 1.086010085931563651e+02 -2.708050201102210508e+00
9.589849636709162795e+00 1.176475876041773949e+00 1.086015553387049692e+02 -2.708050201102210508e+00
9.614622318768672571e+00 9.507932330660257003e-01 1.086023205922571435e+02 -2.708050201102210508e+00
9.634515422854674327e+00 9.901195871065344711e-01 1.086026717880348400e+02 -2.708050201102210508e+00
9.108163377968708119e+00 1.126206184080766892e+00 1.086026826771136911e+02 -2.708050201102210508e+00
9.400158062036078732e+00 1.263824280097542996e+00 1.086028016668428506e+02 -2.708050201102210508e+00
9.640195516501407269e+00 1.087326555657231131e+00 1.086028237253587889e+02 -2.708050201102210508e+00
9.295235791053276131e+00 1.261921642482190409e+00 1.086028815829324401e+02 -2.708050201102210508e+00
9.525279544431960232e+00 8.727409896817229784e-01 1.086038501740446662e+02 -2.708050201102210508e+00
9.157684473931567481e+00 9.361758561091193531e-01 1.086039691325765091e+02 -2.708050201102210508e+00
9.207716487178915443e+00 1.232877282725648893e+00 1.086043262035754680e+02 -2.708050201102210508e+00
9.619383891117978536e+00 1.132330521311267324e+00 1.086076579232799446e+02 -2.708050201102210508e+00
9.272849048851007581e+00 8.602652659965089876e-01 1.086086516616384188e+02 -2.708050201102210508e+00
9.103229162277790110e+00 1.076320026068378288e+00 1.086098499444709660e+02 -2.708050201102210508e+00
9.380395087780886598e+00 1.261469860396089659e+00 1.086112752584534178e+02 -2.708050201102210508e+00
9.634833279727819999e+00 1.090347619029317094e+00 1.086114316026388451e+02 -2.708050201102210508e+00
9.486390298059273363e+00 1.237192375498728181e+00 1.086121292769626479e+02 -2.708050201102210508e+00
9.624311697203440374e+00 1.117029110421335458e+00 1.086127040628416438e+02 -2.708050201102210508e+00
9.523582548181373397e+00 8.755271153402531814e-01 1.086141158233443917e+02 -2.708050201102210508e+00
9.141790848418635207e+00 1.172093790468653474e+00 1.086156885229874973e+02 -2.708050201102210508e+00
9.124811591643455344e+00 9.929380205014832761e-01 1.086157459980736633e+02 -2.708050201102210508e+00
9.601604047113044160e+00 1.151341690355519143e+00 1.086158790709303901e+02 -2.708050201102210508e+00
9.543097992424767639e+00 8.885309979112561152e-01 1.086178515308533861e+02 -2.708050201102210508e+00
9.247434116054035869e+00 8.746087072421299125e-01 1.086184286553917531e+02 -2.708050201102210508e+00
9.177314102011367325e+00 1.204390177002552020e+00 1.086186388651599515e+02 -2.708050201102210508e+00
9.607401050764121209e+00 1.140009462396771589e+00 1.086193241834996854e+02 -2.708050201102210508e+00
9.429284677495306966e+00 1.250371639892658537e+00 1.086195320411518281e+02 -2.708050201102210508e+00
9.634960055431191606e+00 1.066937826628449271e+00 1.086201950273460994e+02 -2.708050201102210508e+00
9.222690194298941435e+00 1.230103554289488477e+00 1.086208374014609603e+02 -2.708050201102210508e+00
9.496666993794903533e+00 1.227967509644138477e+00 1.086210052964717079e+02 -2.708050201102210508e+00
9.599346584568033691e+00 1.148904043122470187e+00 1.086220234912565559e+02 -2.708050201102210508e+00
9.635393011338763358e+00 1.045637737069604167e+00 1.086220531501187594e+02 -2.708050201102210508e+00
9.132220221189330189e+00 1.151231719625929850e+00 1.086226257710293339e+02 -2.708050201102210508e+00
9.354939372426985145e+00 1.256376104075641820e+00 1.086229929693595295e+02 -2.708050201102210508e+00
9.435421505273524190e+00 1.246724810836904229e+00 1.086238973127266689e+02 -2.708050201102210508e+00
9.633404681740568520e+00 1.053577593531488388e+00 1.086255748701249502e+02 -2.708050201102210508e+00
9.151626799759808861e+00 1.174791553557797297e+00 1.086257777142523793e+02 -2.708050201102210508e+00
9.626992768593950700e+00 1.090026694435437982e+00 1.086259522763729564e+02 -2.708050201102210508e+00
9.225479472901850997e+00 1.228009764868586817e+00 1.086263727336380356e+02 -2.708050201102210508e+00
9.209931987171559697e+00 9.000703585879646917e-01 1.086263797970231053e+02 -2.708050201102210508e+00
9.499458288458068722e+00 1.223498362785985005e+00 1.086266547513209275e+02 -2.708050201102210508e+00
9.160143909322332689e+00 9.464859908116406428e-01 1.086271151069147294e+02 -2.708050201102210508e+00
9.531080072743613130e+00 1.206173271604748853e+00 1.086273392905623467e+02 -2.708050201102210508e+00
9.584811703863728383e+00 1.161782357233139829e+00 1.086276233089549805e+02 -2.708050201102210508e+00
9.329273250226503222e+00 1.252390056261704965e+00 1.086288145460025163e+02 -2.708050201102210508e+00
9.459145451013254657e+00 1.237458523813666611e+00 1.086292635663108399e+02 -2.708050201102210508e+00
9.113798742398591557e+00 1.068665037584109134e+00 1.086301512891108132e+02 -2.708050201102210508e+00
9.402564134568439869e+00 1.249341413017641012e+00 1.086303481792119925e+02 -2.708050201102210508e+00
9.584194217298200869e+00 1.159967303832821983e+00 1.086307316506606639e+02 -2.708050201102210508e+00
9.346777296531922019e+00 8.486248780321358209e-01 1.086308709305969558e+02 -2.708050201102210508e+00
9.540251701687148866e+00 8.922415625857709198e-01 1.086314803652443288e+02 -2.708050201102210508e+00
9.629501203386404029e+00 1.031676687522710800e+00 1.086325349894189145e+02 -2.708050201102210508e+00
9.625457200097542909e+00 1.007760873572475901e+00 1.086328065476307927e+02 -2.708050201102210508e+00
9.553592608496369820e+00 1.185841634866956040e+00 1.086344708246393651e+02 -2.708050201102210508e+00
9.547795401525133840e+00 1.190269998431612963e+00 1.086344886314171987e+02 -2.708050201102210508e+00
9.626789818106335161e+00 1.067457154231175487e+00 1.086354952796536395e+02 -2.708050201102210508e+00
9.189784502183520942e+00 9.203109817436752049e-01 1.086356103867811811e+02 -2.708050201102210508e+00
9.215337896339235613e+00 1.216983006941864787e+00 1.086360048728021468e+02 -2.708050201102210508e+00
9.585869530936573568e+00 9.350175292265101579e-01 1.086364000057906054e+02 -2.708050201102210508e+00
9.626546469638478598e+00 1.065394439219848666e+00 1.086365053177698599e+02 -2.708050201102210508e+00
9.393822724665225721e+00 1.247144482914040342e+00 1.086365718457520018e+02 -2.708050201102210508e+00
9.528276943141005262e+00 1.201079574581420228e+00 1.086383045650663064e+02 -2.708050201102210508e+00
9.118773195890558014e+00 1.075190804389191790e+00 1.086390906992688343e+02 -2.708050201102210508e+00
9.330671903058412653e+00 1.246896915329247291e+00 1.086393263595598739e+02 -2.708050201102210508e+00
9.588653560900716855e+00 9.408292375068388891e-01 1.086401325539825677e+02 -2.708050201102210508e+00
9.196290361878062924e+00 1.202723914473069700e+00 1.086402707860806345e+02 -2.708050201102210508e+00
9.122788439813087180e+00 1.099332594143313191e+00 1.086406019041509552e+02 -2.708050201102210508e+00
9.483643354099623224e+00 8.670321980853745725e-01 1.086409057437836481e+02 -2.708050201102210508e+00
9.467328009765939356e+00 8.617090940107992036e-01 1.086413780139912291e+02 -2.708050201102210508e+00
9.615566449753352174e+00 1.096033163582109005e+00 1.086425911528158252e+02 -2.708050201102210508e+00
9.265121505500019339e+00 8.751900341542878659e-01 1.086435904033797186e+02 -2.708050201102210508e+00
9.135977858991614298e+00 1.130984015445674729e+00 1.086445253648287803e+02 -2.708050201102210508e+00
9.583742251595882777e+00 1.148507596392253083e+00 1.086450277610002786e+02 -2.708050201102210508e+00
9.342567113186390770e+00 8.539195553352123547e-01 1.086462033328023153e+02 -2.708050201102210508e+00
9.146011788901722284e+00 1.147036384653674634e+00 1.086462526007872071e+02 -2.708050201102210508e+00
9.129315532728167426e+00 1.109950739409075071e+00 1.086468852004181684e+02 -2.708050201102210508e+00
9.596612301818892021e+00 9.571084490826409219e-01 1.086470366860621226e+02 -2.708050201102210508e+00
9.622302663183258886e+00 1.042509774869718298e+00 1.086474042582291446e+02 -2.708050201102210508e+00
9.165350321527435895e+00 9.529424785525515418e-01 1.086475612241310245e+02 -2.708050201102210508e+00
9.512420851199706817e+00 8.823682287997224316e-01 1.086478647566717513e+02 -2.708050201102210508e+00
9.275405302897445026e+00 1.233076772725420156e+00 1.086478681276091010e+02 -2.708050201102210508e+00
9.519923236685423618e+00 8.867401661039827632e-01 1.086485675629559466e+02 -2.708050201102210508e+00
9.275002003297096564e+00 1.232280216562783304e+00 1.086490647353246004e+02 -2.708050201102210508e+00
9.128847567995295620e+00 1.100589279089812411e+00 1.086503279973373566e+02 -2.708050201102210508e+00
9.134523873916851500e+00 1.118629896226015719e+00 1.086504345473158821e+02 -2.708050201102210508e+00
9.517311848111562611e+00 1.199908131488183427e+00 1.086506664575835828e+02 -2.708050201102210508e+00
9.125397407397533911e+00 1.055490424825439533e+00 1.086509526967983135e+02 -2.708050201102210508e+00
9.290366136089495797e+00 1.234578233497918287e+00 1.086514492526960964e+02 -2.708050201102210508e+00
9.318605713753729702e+00 8.603491922405718251e-01 1.086523389767363312e+02 -2.708050201102210508e+00
9.613132118290868888e+00 1.086160756994936527e+00 1.086523699517912149e+02 -2.708050201102210508e+00
9.147936110081545280e+00 1.142999203179703160e+00 1.086524875344645977e+02 -2.708050201102210508e+00
9.139771941112606157e+00 9.999475832308770684e-01 1.086525192420349271e+02 -2.708050201102210508e+00
9.613828000220689063e+00 1.002571186872403208e+00 1.086531692936444102e+02 -2.708050201102210508e+00
9.356982149137207827e+00 8.549377920693159716e-01 1.086547650392225819e+02 -2.708050201102210508e+00
9.142495799976073201e+00 1.130139699350032556e+00 1.086548934109794402e+02 -2.708050201102210508e+00
9.285382252271274339e+00 1.230975419448740560e+00 1.086558201042747243e+02 -2.708050201102210508e+00
9.595670508100873519e+00 1.120241164988594385e+00 1.086564766483936069e+02 -2.708050201102210508e+00
9.348528172182229312e+00 8.566270822985329048e-01 1.086571654005694541e+02 -2.708050201102210508e+00
9.192307185129985569e+00 9.291320882106582912e-01 1.086573864149228257e+02 -2.708050201102210508e+00
9.479074883299254850e+00 8.713653320860627050e-01 1.086578357975290601e+02 -2.708050201102210508e+00
9.386124433856098292e+00 1.236384253487394780e+00 1.086581067111228833e+02 -2.708050201102210508e+00
9.331917601012159835e+00 8.599827584892658638e-01 1.086596132478302934e+02 -2.708050201102210508e+00
9.498383913473533724e+00 1.204471546765858436e+00 1.086597280103700029e+02 -2.708050201102210508e+00
9.614806356222814543e+00 1.050533001951100998e+00 1.086608704644373944e+02 -2.708050201102210508e+00
9.479791940812893003e+00 1.211790998095587435e+00 1.086615765285846607e+02 -2.708050201102210508e+00
9.372375262782904670e+00 8.562339298346626215e-01 1.086619849375043145e+02 -2.708050201102210508e+00
9.530272390591232323e+00 8.989506606139180400e-01 1.086622041715124567e+02 -2.708050201102210508e+00
9.258248706872617362e+00 1.218961689461117270e+00 1.086628275012059817e+02 -2.708050201102210508e+00
9.562792876868371650e+00 9.261497818171131602e-01 1.086634580491289626e+02 -2.708050201102210508e+00
9.229901780723741567e+00 1.206149762214035137e+00 1.086641309121992265e+02 -2.708050201102210508e+00
9.583931723558077209e+00 9.522404385157282602e-01 1.086648270166712251e+02 -2.708050201102210508e+00
9.608975304975629683e+00 1.074199180003288401e+00 1.086650136568259910e+02 -2.708050201102210508e+00
9.519128113230459931e+00 8.931967380559573400e-01 1.086650948597953175e+02 -2.708050201102210508e+00
9.546890224599572150e+00 1.169487956027110975e+00 1.086652529307346384e+02 -2.708050201102210508e+00
9.156352314489497601e+00 9.799166445804852188e-01 1.086652790678960798e+02 -2.708050201102210508e+00
9.611391801499539866e+00 1.022135583403685155e+00 1.086653718319278710e+02 -2.708050201102210508e+00
9.405182582516822265e+00 1.229936719199329120e+00 1.086657294958244790e+02 -2.708050201102210508e+00
9.592602793317590582e+00 1.114476237669908443e+00 1.086661234463791743e+02 -2.708050201102210508e+00
9.552910110045500502e+00 1.162904716069853794e+00 1.086670513727156617e+02 -2.708050201102210508e+00
9.134740177465968003e+00 1.072289494909535623e+00 1.086676372947419509e+02 -2.708050201102210508e+00
9.608624550337886205e+00 1.016423719222750321e+00 1.086689176467748723e+02 -2.708050201102210508e+00
9.606952288039217080e+00 1.070532460805731834e+00 1.086698807634567032e+02 -2.708050201102210508e+00
9.574535809536412145e+00 9.437985311498683361e-01 1.086704665820845719e+02 -2.708050201102210508e+00
9.173532395644842907e+00 1.158814305429874292e+00 1.086705696223571067e+02 -2.708050201102210508e+00
9.339837416087648947e+00 1.229595029202262380e+00 1.086719439873402564e+02 -2.708050201102210508e+00
9.228863600837444281e+00 1.200133344936923807e+00 1.086723079040171740e+02 -2.708050201102210508e+00
9.143964021637824402e+00 1.103822895223056433e+00 1.086731462619067514e+02 -2.708050201102210508e+00
9.470733850364631223e+00 1.208409112714287525e+00 1.086733703813770120e+02 -2.708050201102210508e+00
9.162794047402922359e+00 9.770359907542864875e-01 1.086741871041435274e+02 -2.708050201102210508e+00
9.346536774092632172e+00 8.633466667280799145e-01 1.086765906263078136e+02 -2.708050201102210508e+00
9.223601510252397162e+00 9.129582175634396446e-01 1.086774074690082017e+02 -2.708050201102210508e+00
9.599614880433080089e+00 1.079249079053933746e+00 1.086784708696172004e+02 -2.708050201102210508e+00
9.497537461748553511e+00 8.873009032829624054e-01 1.086787316670266819e+02 -2.708050201102210508e+00
9.170816249887970173e+00 1.147051960103307566e+00 1.086791054039599658e+02 -2.708050201102210508e+00
9.221408886041206898e+00 1.190003855497714813e+00 1.086807986220785693e+02 -2.708050201102210508e+00
9.531440033431307413e+00 1.170348004291339894e+00 1.086808706273535847e+02 -2.708050201102210508e+00
9.530681295922011742e+00 1.170878688439092707e+00 1.086809217141256880e+02 -2.708050201102210508e+00
9.448930526744138803e+00 8.704774253165816766e-01 1.086810838440305815e+02 -2.708050201102210508e+00
9.178966524208549416e+00 1.154571192981476369e+00 1.086814657362949390e+02 -2.708050201102210508e+00
9.154463482474747948e+00 1.116322564926100824e+00 1.086817923733219970e+02 -2.708050201102210508e+00
9.232896213985162248e+00 1.195645205656258758e+00 1.086819507412069896e+02 -2.708050201102210508e+00
9.335136030972664756e+00 1.223578874218864687e+00 1.086820036591733043e+02 -2.708050201102210508e+00
9.219952385334540423e+00 1.188124798423056960e+00 1.086821688250823712e+02 -2.708050201102210508e+00
9.602956369163800687e+00 1.043399418887815733e+00 1.086825583959492576e+02 -2.708050201102210508e+00
9.395489033174161619e+00 1.221371526635072868e+00 1.086833499434589640e+02 -2.708050201102210508e+00
9.589226671085381071e+00 1.098729655876512501e+00 1.086833855777073410e+02 -2.708050201102210508e+00
9.371811195142303319e+00 1.222807876336218014e+00 1.086842819691212867e+02 -2.708050201102210508e+00
9.151821547096529841e+00 1.105300755271020785e+00 1.086843258448355272e+02 -2.708050201102210508e+00
9.473819256324976124e+00 1.200513034513295274e+00 1.086843786575651478e+02 -2.708050201102210508e+00
9.233704187894264948e+00 1.193795185126013125e+00 1.086852327501786135e+02 -2.708050201102210508e+00
9.180753769461245994e+00 1.152865461772367262e+00 1.086853209197986985e+02 -2.708050201102210508e+00
9.593260831497671504e+00 9.929395642091789487e-01 1.086860777702609084e+02 -2.708050201102210508e+00
9.245101311354087414e+00 9.025820739159911010e-01 1.086862016487413030e+02 -2.708050201102210508e+00
9.255753806262177363e+00 8.971463294598859273e-01 1.086878496111249461e+02 -2.708050201102210508e+00
9.435600316562240408e+00 1.211024677671403094e+00 1.086881171648885527e+02 -2.708050201102210508e+00
9.414023264348665876e+00 8.669927087839804924e-01 1.086892717835190609e+02 -2.708050201102210508e+00
9.594386827029618203e+00 1.003894480643561682e+00 1.086899627531080625e+02 -2.708050201102210508e+00
9.578991024328592729e+00 1.109890084191495152e+00 1.086899978401272762e+02 -2.708050201102210508e+00
9.530720003615483549e+00 1.164033945798995662e+00 1.086902150286376809e+02 -2.708050201102210508e+00
9.208877089265833149e+00 1.173606665178164921e+00 1.086913062830077337e+02 -2.708050201102210508e+00
9.594177931521960190e+00 1.068281837863161776e+00 1.086919696884201159e+02 -2.708050201102210508e+00
9.563912436085853841e+00 1.129764483798447516e+00 1.086921481236447562e+02 -2.708050201102210508e+00
9.318439659616227999e+00 8.743914879830214648e-01 1.086924268989956204e+02 -2.708050201102210508e+00
9.343153327251947360e+00 1.218011582897492451e+00 1.086925038836546804e+02 -2.708050201102210508e+00
9.167844470578144112e+00 1.126973274922104418e+00 1.086926935794147937e+02 -2.708050201102210508e+00
9.175805492403213748e+00 9.726355701309545854e-01 1.086927273132743323e+02 -2.708050201102210508e+00
9.301894845753041707e+00 8.792785007299737110e-01 1.086927872467471303e+02 -2.708050201102210508e+00
9.566459082892480481e+00 9.502537637346191168e-01 1.086930349705597365e+02 -2.708050201102210508e+00
9.429060976111328429e+00 8.715749165750046323e-01 1.086957559694904631e+02 -2.708050201102210508e+00
9.365532514062360647e+00 1.215624352856368384e+00 1.086971382114141988e+02 -2.708050201102210508e+00
9.594288076891075434e+00 1.039712692333201405e+00 1.086975847708789331e+02 -2.708050201102210508e+00
9.512661154426305998e+00 9.044248417468472301e-01 1.086981783509056356e+02 -2.708050201102210508e+00
9.552702083744819106e+00 9.381388027381776240e-01 1.086991153594785828e+02 -2.708050201102210508e+00
9.558261310136714428e+00 1.128686289097328155e+00 1.087004895031589911e+02 -2.708050201102210508e+00
9.592133507800493675e+00 1.026416123261441049e+00 1.087005313167800296e+02 -2.708050201102210508e+00
9.154796052603670020e+00 1.042998171556200449e+00 1.087008322415095023e+02 -2.708050201102210508e+00
9.170116424881014083e+00 1.119984269587077197e+00 1.087009002684261674e+02 -2.708050201102210508e+00
9.525484692398967113e+00 1.159401645027249073e+00 1.087017323047675745e+02 -2.708050201102210508e+00
9.541211189104243928e+00 9.286151861358554749e-01 1.087023360421713676e+02 -2.708050201102210508e+00
9.488695996961684642e+00 1.181754661749769619e+00 1.087030178063982930e+02 -2.708050201102210508e+00
9.322785019266147444e+00 8.774315240748251643e-01 1.087033146386283420e+02 -2.708050201102210508e+00
9.161706086070584121e+00 1.018360174063268175e+00 1.087045529671520114e+02 -2.708050201102210508e+00
9.298997705386337742e+00 1.204835670538822123e+00 1.087046437256975224e+02 -2.708050201102210508e+00
9.170039267877706735e+00 1.113575602274399889e+00 1.087051950564630403e+02 -2.708050201102210508e+00
9.496218228386037907e+00 1.176063005381772886e+00 1.087054544413948918e+02 -2.708050201102210508e+00
9.582237756999342437e+00 9.950170574137553459e-01 1.087065920192027306e+02 -2.708050201102210508e+00
9.462218809007344689e+00 1.191049291021621270e+00 1.087069139921177197e+02 -2.708050201102210508e+00
9.587984713515512070e+00 1.025309302298644143e+00 1.087073784603203137e+02 -2.708050201102210508e+00
9.582807356272779131e+00 9.983796528879514964e-01 1.087074206211758280e+02 -2.708050201102210508e+00
9.584358822392733401e+00 1.004163020736415390e+00 1.087074999524842980e+02 -2.708050201102210508e+00
9.529186259443966023e+00 9.215637224047242837e-01 1.087081351495004640e+02 -2.708050201102210508e+00
9.368160434667775149e+00 8.725099670251978967e-01 1.087081756513742619e+02 -2.708050201102210508e+00
9.414833790014700554e+00 8.741421606316265303e-01 1.087083830502562733e+02 -2.708050201102210508e+00
